2019-06-22 09:32:00,b'LEARNING PYTHON WITH @nik_chaudhary1 @dupadhyaya'
2019-06-22 01:16:47,b'RT @dupadhyaya: Countries which Hold the Greatest Opportunities for Data Scientists https://t.co/cNecJtu302 via @https://twitter.com/analyt\xe2\x80\xa6'
2019-06-14 16:29:13,b'learning python with @dupadhyaya'
