2019-07-07 19:25:52,b'RT @UnitedFlyerHD: United B777-200ER (N74007) lining up on Houston IAH 15R. \n#avgeek #unitedairlines #boeing #boeing777 https://t.co/H2rlO1\xe2\x80\xa6'
2019-07-07 18:57:52,b'Customer Care= zero! Horrible experience with #UnitedAirlines from SF to NYC. 15h later and still in SF!!!'
2019-07-07 18:08:35,b'#UnitedAirlines you are by far the worst airline...worst customer service...your app is crap and ill never get the\xe2\x80\xa6 https://t.co/v6r5ADeIZa'
2019-07-07 18:07:27,b'Sorry #UnitedAirlines #easterairlines is flying the crates'
2019-07-07 17:33:18,b'Everything about @united customer experience is a disaster down to their awkward @SpiderMan  branded safety video.\xe2\x80\xa6 https://t.co/iHXt0Kksan'
2019-07-07 17:07:07,b'#CBC #GloboNews #ctv #citytv  you guys need to investigate @SunwingVacay  the delays and issues have been disgustin\xe2\x80\xa6 https://t.co/GkcZFlhCxR'
2019-07-07 17:03:32,"b'RT @MukilteoChamber: At our last Breakfast, we welcomed Brett Smith, CEO of Propeller Airports who spoke to us about @FlyPaineField and how\xe2\x80\xa6'"
2019-07-07 16:56:08,b'So @united #UnitedAirlines flight to #newark has been delayed by hours so we miss connecting flight to Dublin. Anyo\xe2\x80\xa6 https://t.co/VkV3LrGduM'
2019-07-07 16:24:56,"b'Beautiful light ahow at 33,000 feet on the morning of July 6 over south western Wisconsin. #theweatherchannel\xe2\x80\xa6 https://t.co/dxTXh26KlQ'"
2019-07-07 15:31:41,b'RT @theOrangetechie: An A320 Staring Contest\n@united substituted an #a320 in for the typical 737-800 on #ua2004 this week!\n\nA shortened Run\xe2\x80\xa6'
2019-07-07 15:26:55,b'RT @UnitedFlyerHD: United B777-200ER (N74007) lining up on Houston IAH 15R. \n#avgeek #unitedairlines #boeing #boeing777 https://t.co/H2rlO1\xe2\x80\xa6'
2019-07-07 15:23:08,b'An A320 Staring Contest\n@united substituted an #a320 in for the typical 737-800 on #ua2004 this week!\n\nA shortened\xe2\x80\xa6 https://t.co/xZf0v4F0qu'
2019-07-07 14:55:19,b'RT @DanteRandolph: #UnitedAirlines ... you have 500+ people stuck in the #Dulles airport and the line is growing like crazy ... let me know\xe2\x80\xa6'
2019-07-07 14:37:23,b'RT @UnitedFlyerHD: United B777-200ER (N74007) lining up on Houston IAH 15R. \n#avgeek #unitedairlines #boeing #boeing777 https://t.co/H2rlO1\xe2\x80\xa6'
2019-07-07 13:58:49,"b'RT @airlinevideos: #UnitedAirlines #Boeing777 flight UA703 from #Newark lands on runway 24R at #LAX on June 30th, 2019. #Boeing 777-222 Reg\xe2\x80\xa6'"
2019-07-07 13:56:00,b'RT @UnitedFlyerHD: United B777-200ER (N74007) lining up on Houston IAH 15R. \n#avgeek #unitedairlines #boeing #boeing777 https://t.co/H2rlO1\xe2\x80\xa6'
2019-07-07 13:55:07,"b'Due to bad weather, Regan never left Dulles. A UA rep called with her new itinerary, where she would be sleeping, &amp;\xe2\x80\xa6 https://t.co/CiGI8Wwh1u'"
